sequenceId,itemPosition,Whale,Rhythm,Tempo,Ornamentation,Synchrony,Duration,TsToAbs,Token,Rubato
0,0,1,8,0,0,0,0.21665,0.0,i1.?,?
0,1,1,8,0,0,0,0.209,0.2166500000000013,i1.=,=
0,2,1,1,0,0,0,0.116825,0.4256499999999903,b1.?,?
0,3,1,1,0,1,0,0.205725,0.542474999999996,b1*/,/
0,4,1,8,0,0,0,0.2234833999999999,2.2872665999999957,i1.?,?
0,5,1,8,0,0,0,0.2112166999999999,2.510750000000016,i1.=,=
0,6,1,3,0,0,0,0.14025,2.72196670000001,d1.?,?
0,7,1,1,0,0,0,0.13425,2.862216700000019,b1.?,?
0,8,1,1,0,1,0,0.1990083,2.996466699999999,b1*/,/
0,9,1,5,2,0,0,0.89825,5.676450000000003,f3.?,?
0,10,1,5,2,0,0,0.865575,9.51655000000001,f3.\,\
0,11,1,5,2,0,0,0.8583166,13.450550000000009,f3.=,=
0,12,1,5,2,0,0,0.8619416,16.716949999999983,f3.=,=
0,13,1,1,1,0,0,0.50535,19.78595,b2.?,?
0,14,1,0,0,0,0,0.3334749999999999,20.291299999999996,a1.?,?
0,15,1,5,2,0,1,0.8447332999999999,23.32445,f3.?,?
0,16,2,3,2,0,1,0.8711697,23.38265,d3.?,?
0,17,2,3,2,0,1,0.9260951,26.737350000000006,d3./,/
0,18,1,5,2,1,1,0.8275417,26.87705000000001,f3*=,=
0,19,2,3,3,0,1,0.946011,29.94695,d4.?,?
0,20,1,5,2,0,1,0.8468334000000001,30.12785000000001,f3./,/
0,21,2,3,3,0,0,1.0306499999999998,34.87325,d4./,/
0,22,2,3,4,0,1,1.0820167,39.80575,d5.?,?
0,23,1,5,3,0,0,1.0484083,40.13985000000001,f4.?,?
0,24,1,5,3,0,1,0.9956333,44.27295,f4.\,\
0,25,2,3,3,0,1,1.07565,44.51004999999999,d4.?,?
0,26,2,3,3,0,1,1.020525,48.63324999999999,d4.\,\
0,27,1,5,3,0,1,0.9803084,48.73405000000001,f4.=,=
0,28,2,3,3,0,1,0.9992167,52.35744999999999,d4.=,=
0,29,1,5,3,1,1,0.9525416,52.59585,f4*\,\
0,30,2,3,3,0,0,0.9997651,56.16994999999999,d4.=,=
0,31,2,3,3,0,1,1.0187389,59.75585,d4./,/
0,32,1,5,3,0,1,1.0598584,60.52804999999999,f4./,/
0,33,2,3,3,0,1,1.0307395,64.06185,d4.=,=
0,34,1,5,3,0,1,1.0668667,64.77845,f4.=,=
0,35,2,3,3,0,1,1.0595726,68.42264999999999,d4./,/
0,36,1,5,3,0,1,1.0691167,69.17694999999999,f4.=,=
0,37,2,3,3,1,1,1.0062386,72.79095,d4*\,\
0,38,1,4,2,0,1,0.6526,73.2442917,e3.?,?
0,39,2,3,3,0,1,0.969535,76.48264999999999,d4.\,\
0,40,1,5,3,0,1,0.9752834,76.51895,f4.?,?
0,41,2,3,3,0,0,1.0017667,80.25914999999999,d4./,/
0,42,2,3,3,0,0,0.9509917,84.11885,d4.\,\
0,43,2,3,3,1,1,0.941825,87.54035,d4*=,=
0,44,1,8,0,0,0,0.246575,90.0899667,i1.?,?
0,45,1,8,0,0,0,0.2329166,90.33654169999998,i1.=,=
0,46,1,3,0,0,0,0.164125,90.5694583,d1.?,?
0,47,1,1,0,0,0,0.166275,90.7335833,b1.?,?
0,48,1,1,0,0,0,0.3122084,90.8998583,b1./,/
0,49,1,11,0,0,1,0.2402834,93.82105,l1.?,?
0,50,2,3,3,0,1,0.9316936,93.99755,d4.=,=
0,51,1,8,0,0,1,0.20845,94.0613334,i1.?,?
0,52,1,3,0,0,0,0.1228083,94.2697834,d1.?,?
0,53,1,1,0,0,0,0.1246833,94.3925917,b1.?,?
0,54,1,1,0,1,0,0.2578417,94.517275,b1*/,/
0,55,2,3,2,0,1,0.9013667,120.28145,d3.?,?
0,56,1,8,0,0,1,0.2449228,126.38055,i1.?,?
0,57,2,3,3,0,1,0.9535955,126.38365,d4.?,?
0,58,1,8,0,0,1,0.2249583,126.6254728,i1.=,=
0,59,1,1,0,0,0,0.1114917,126.8504311,b1.?,?
0,60,1,1,0,0,0,0.189975,126.9619228,b1./,/
0,61,1,1,0,0,1,0.3385333,127.1518978,b1./,/
0,62,2,3,2,0,1,0.9049469,129.95295,d3.?,?
0,63,1,8,0,0,1,0.2399582999999999,130.02645,i1.?,?
0,64,1,8,0,0,0,0.2079417,130.26640830000002,i1.\,\
0,65,1,1,0,0,0,0.1052417,130.47435000000002,b1.?,?
0,66,1,1,0,0,0,0.1874083,130.57959170000004,b1./,/
0,67,1,1,0,1,0,0.3121,130.767,b1*/,/
0,68,1,16,0,0,1,0.3992334,132.96977500000003,q1.?,?
0,69,2,3,2,0,1,0.8943574999999999,133.34305,d3.=,=
0,70,1,3,0,0,1,0.1494832999999999,133.36900839999998,d1.?,?
0,71,1,1,0,0,0,0.1318582999999999,133.51849170000003,b1.?,?
0,72,1,1,0,1,0,0.200475,133.65035,b1*/,/
0,73,1,8,0,0,0,0.214725,136.46055,i1.?,?
0,74,1,8,0,0,1,0.2213165999999999,136.675275,i1.=,=
0,75,2,3,2,0,1,0.8955485000000001,136.79675000000003,d3.=,=
0,76,1,3,0,0,1,0.1683666999999999,136.89659160000002,d1.?,?
0,77,1,1,0,1,0,0.202825,137.0649583,b1*?,?
0,78,1,3,0,0,0,0.1235417,140.02765,d1.?,?
0,79,1,3,0,0,0,0.1437833,140.15119170000003,d1./,/
0,80,1,3,0,0,0,0.1343334,140.29497500000002,d1.=,=
0,81,1,3,0,0,0,0.14615,140.42930840000002,d1.=,=
0,82,1,1,0,0,0,0.1170249999999999,140.5754584,b1.?,?
0,83,1,1,0,1,0,0.1966916,140.6924834,b1*/,/
0,84,1,8,0,0,0,0.219675,143.78195,i1.?,?
0,85,1,8,0,0,0,0.2059416999999999,144.001625,i1.=,=
0,86,1,3,0,0,0,0.15025,144.20756670000003,d1.?,?
0,87,1,1,0,0,0,0.1222332999999999,144.3578167,b1.?,?
0,88,1,1,0,1,0,0.185475,144.48005,b1*/,/
0,89,2,4,0,0,0,0.2251736999999999,147.29495000000003,e1.?,?
0,90,2,3,0,0,1,0.1243865,147.52012370000006,d1.?,?
0,91,1,5,2,0,1,0.8768083,147.61645,f3.?,?
0,92,2,3,0,0,1,0.1295839999999999,147.6445102,d1.=,=
0,93,2,3,0,0,0,0.1356281,147.77409420000004,d1.=,=
0,94,2,3,0,0,0,0.1466111,147.90972230000006,d1.=,=
0,95,2,3,0,0,0,0.2190877,148.05633340000003,d1./,/
0,96,2,0,0,0,1,0.3647186,148.27542110000002,a1.?,?
0,97,1,5,2,0,0,0.8888416,152.29095,f3.=,=
0,98,1,5,2,1,0,0.895725,156.44475,f3*=,=
1,0,1,4,2,1,0,0.6448667,0.0,e3*?,?
1,1,1,5,3,0,1,1.031875,3.5984749999997803,f4.?,?
1,2,2,3,2,0,1,0.8491469,7.570174999999836,d3.?,?
1,3,1,5,3,0,1,0.9328,7.615774999999758,f4.\,\
1,4,2,3,2,0,1,0.8341406,11.268874999999753,d3.=,=
1,5,1,5,2,0,1,0.9238417,11.298874999999953,f3.?,?
1,6,2,3,2,0,0,0.8658667000000001,15.090174999999816,d3./,/
1,7,2,3,2,0,1,0.9066083,20.07077500000014,d3./,/
1,8,1,5,3,0,1,0.9870084,21.030075000000124,f4.?,?
1,9,2,3,2,0,1,0.92075,24.362674999999854,d3.=,=
1,10,1,5,3,0,1,0.9885917,24.86357499999985,f4.=,=
1,11,2,3,3,0,1,0.9335833,27.94747499999994,d4.?,?
1,12,1,5,3,0,1,0.9898417,28.345174999999927,f4.=,=
1,13,2,3,3,0,1,0.9512917,31.50737500000014,d4.=,=
1,14,1,2,2,0,1,0.8657417000000001,31.774374999999964,c3.?,?
1,15,1,1,0,0,1,0.3789,32.64011669999991,b1.?,?
1,16,2,3,3,0,0,0.9450416,35.482575,d4.=,=
1,17,2,3,4,0,0,1.266987,40.9183750000002,d5.?,?
1,18,2,3,4,0,1,1.2468991,45.219874999999774,d5.=,=
1,19,1,5,4,0,0,1.1383333,45.617775000000165,f5.?,?
1,20,1,5,4,0,1,1.13705,50.53267499999993,f5.=,=
1,21,2,1,2,0,1,0.7957432,57.37587500000018,b3.?,?
1,22,1,5,4,0,1,1.1143331,57.763274999999794,f5.\,\
1,23,2,1,0,0,0,0.1517731,58.17161820000001,b1.?,?
1,24,2,1,0,1,0,0.1995816,58.32339129999991,b1*/,/
1,25,2,1,0,0,0,4.7e-06,58.53653619999977,b1.\,\
1,26,2,1,0,0,0,0.2501258,58.53654090000009,b1./,/
1,27,2,3,3,0,1,0.9935083,62.22117500000013,d4.?,?
1,28,1,5,3,0,1,1.0642667,62.25127500000008,f4.?,?
1,29,1,5,3,0,1,1.0549583,66.37057499999992,f4.=,=
1,30,2,3,3,0,1,0.936775,67.06107500000007,d4.\,\
1,31,1,0,2,0,1,0.8039417,71.15047499999991,a3.?,?
1,32,2,3,2,0,1,0.9093083,71.2951750000002,d3.?,?
1,33,1,1,0,0,0,0.1925916999999999,71.95441669999991,b1.?,?
1,34,1,1,0,1,0,0.2429166,72.14700839999978,b1*/,/
1,35,2,3,2,1,1,0.9059166,75.56927499999983,d3*=,=
1,36,1,16,0,0,0,0.4205084,75.72353329999987,q1.?,?
1,37,1,3,0,0,0,0.1571917,76.14404169999989,d1.?,?
1,38,1,1,0,0,0,0.1809665999999999,76.3012334,b1.?,?
1,39,1,1,0,0,1,0.3051,76.48219999999992,b1./,/
1,40,2,3,2,0,1,0.9170917,80.36887500000012,d3.=,=
1,41,1,8,0,0,0,0.2266417,80.68837500000018,i1.?,?
1,42,1,8,0,0,0,0.2084166,80.9150166999998,i1.=,=
1,43,1,3,0,0,0,0.1506334,81.12343329999976,d1.?,?
1,44,1,1,0,0,0,0.1501665999999999,81.27406669999982,b1.?,?
1,45,1,1,0,1,0,0.2862167,81.4242333000002,b1*/,/
1,46,2,3,3,0,1,0.9617167,86.91077499999983,d4.?,?
1,47,1,9,0,0,0,0.2054417,87.31117499999982,j1.?,?
1,48,1,8,0,0,0,0.217425,87.51661669999976,i1.?,?
1,49,1,3,0,0,0,0.1516167,87.73404170000003,d1.?,?
1,50,1,1,0,0,0,0.147075,87.88565840000001,b1.?,?
1,51,1,1,0,0,0,0.3064917,88.03273339999987,b1./,/
1,52,1,9,0,0,1,0.205,90.419175,j1.?,?
1,53,2,3,3,0,1,0.9313333,90.59937499999978,d4.\,\
1,54,1,9,0,0,1,0.2142833,90.62417499999992,j1.=,=
1,55,1,9,0,0,0,0.26995,90.83845830000018,j1./,/
1,56,1,1,0,1,0,0.1848417,91.10840830000006,b1*?,?
1,57,2,3,2,0,1,0.904492,94.23017500000014,d3.?,?
1,58,1,5,2,0,0,0.90795,94.58377500000006,f3.?,?
1,59,1,5,2,1,1,0.8891166,99.022375,f3*=,=
1,60,2,13,0,0,1,0.2964166,102.75379169999997,n1.?,?
1,61,1,5,2,0,1,0.8545083,103.01627499999996,f3.\,\
1,62,2,13,0,0,1,0.3416,103.05020830000012,n1./,/
1,63,2,3,0,1,0,0.1985834,103.39180829999988,d1*?,?
1,64,1,5,2,0,0,0.8804833,106.85017500000004,f3./,/
1,65,1,5,2,0,0,0.8843916999999999,110.97407500000008,f3.=,=
1,66,1,5,2,0,0,0.8801833,114.61147500000015,f3.=,=
2,0,2,0,0,0,1,0.3475595999999999,0.0,a1.?,?
2,1,1,6,0,1,0,0.3264083,1.4058999999997468,g1*?,?
2,2,2,0,0,0,1,0.2941498,6.847999999999956,a1.\,\
2,3,1,1,0,0,1,0.1880084,6.876899999999296,b1.?,?
2,4,1,1,0,0,1,0.1313333,7.064908399999695,b1.\,\
2,5,2,0,0,0,1,0.3083409,11.86489999999958,a1.=,=
2,6,1,0,0,0,0,0.1921749999999999,12.49409999999989,a1.?,?
2,7,1,1,0,1,0,0.1305084,12.686275000000023,b1*?,?
2,8,1,6,0,0,1,0.2745917,17.339649999999892,g1.?,?
2,9,2,0,0,0,1,0.27962,17.501099999999497,a1.\,\
2,10,2,0,0,0,1,0.2908199,21.647399999999838,a1.=,=
2,11,1,6,0,0,1,0.3498417,21.77849999999944,g1./,/
2,12,2,0,0,0,1,0.2928291,26.441899999999805,a1.=,=
2,13,1,2,0,1,0,0.3099917,31.59149999999954,c1*?,?
2,14,1,6,0,0,0,0.3549083,36.86909999999989,g1.?,?
2,15,1,5,0,0,0,0.361125,44.07499999999982,f1.?,?
2,16,1,6,0,0,0,0.3395083,48.79419999999936,g1.?,?
2,17,1,6,0,1,0,0.38335,53.33739999999944,g1*/,/
2,18,1,6,0,0,0,0.2758,57.943058399999245,g1.\,\
2,19,1,2,0,1,0,0.3293467,62.51029999999992,c1*?,?
3,0,2,11,0,0,0,0.2958,0.0,l1.?,?
3,1,2,11,0,0,0,0.3127083,4.754699999999502,l1.=,=
3,2,2,11,0,1,0,0.2673975,14.933899999999994,l1*\,\
4,0,2,11,0,0,0,0.2443981,0.0,l1.?,?
4,1,2,1,0,0,0,0.119875,0.2443981000005806,b1.?,?
5,0,1,1,0,0,0,0.0955584,0.0,b1.?,?
5,1,1,0,0,0,0,0.1054249999999999,0.0955583999999589,a1.?,?
5,2,1,1,0,0,0,0.0898833,0.200983400000041,b1.?,?
5,3,1,1,0,0,0,0.1021833,0.2908667000000378,b1.=,=
5,4,1,8,0,0,0,0.2466249999999999,5.348299999999995,i1.?,?
5,5,1,1,0,0,0,0.1095583,5.594924999999989,b1.?,?
5,6,1,6,0,0,0,0.3098333,10.792799999999945,g1.?,?
5,7,1,6,0,0,1,0.341425,15.846599999999968,g1./,/
5,8,2,0,0,1,1,0.2988411,21.15339999999992,a1*?,?
5,9,1,6,0,0,1,0.2806499999999999,21.48134169999992,g1.\,\
5,10,2,0,0,0,0,0.3022229,25.72869999999989,a1.=,=
5,11,2,0,0,0,1,0.2979522,30.337299999999917,a1.=,=
5,12,1,6,0,0,1,0.3405416999999999,39.89029999999991,g1./,/
5,13,2,0,0,0,1,0.2758363,41.51869999999997,a1.\,\
5,14,1,6,0,0,1,0.3358583999999999,45.58839999999998,g1.=,=
5,15,2,0,0,0,1,0.2961937,46.39959999999997,a1./,/
5,16,1,6,0,0,1,0.3282583,51.3762999999999,g1.=,=
5,17,2,1,1,0,1,0.5084447,55.95129999999995,b2.?,?
5,18,1,6,0,0,1,0.3341,56.40319999999997,g1.=,=
5,19,2,3,2,0,1,0.7801781000000001,62.162099999999896,d3.?,?
5,20,1,6,0,1,1,0.317175,62.17409999999995,g1*=,=
5,21,1,6,0,0,1,0.2935166,67.27115839999988,g1.\,\
5,22,2,3,2,0,1,0.803023,67.80079999999998,d3./,/
5,23,1,6,0,0,1,0.3297916,72.3282999999999,g1./,/
5,24,2,3,2,0,1,0.7815689,72.8649999999999,d3.\,\
5,25,1,0,0,0,0,0.2006333,77.38589999999999,a1.?,?
5,26,1,1,0,0,1,0.1378,77.58653330000004,b1.?,?
5,27,2,3,2,0,1,0.7834142,77.6105,d3.=,=
5,28,1,6,0,0,1,0.3479833,81.80149999999992,g1.?,?
5,29,2,3,2,1,1,0.7556727000000001,81.99879999999996,d3*\,\
5,30,1,6,0,0,1,0.3154334,86.38868329999991,g1.\,\
5,31,2,3,2,0,0,0.7638829,86.8830999999999,d3.=,=
6,0,1,6,0,0,0,0.3024334,0.0,g1.?,?
6,1,1,6,0,0,1,0.3266,4.206108400000062,g1./,/
6,2,2,0,0,1,1,0.3204355,4.49130839999998,a1*?,?
6,3,1,2,0,0,1,0.2996416,10.70215840000003,c1.?,?
6,4,2,0,0,1,1,0.3024220999999999,10.920708399999969,a1*=,=
6,5,1,6,0,0,0,0.2948916,16.384075100000018,g1.?,?
7,0,2,3,2,0,0,0.7032039999999999,0.0,d3.?,?
7,1,2,1,0,0,0,0.3366792,0.7032039999994595,b1.?,?
8,0,2,5,2,0,0,0.7641792999999999,0.0,f3.?,?
8,1,2,0,0,0,0,0.4440533,3.0096999999996115,a1.?,?
8,2,2,1,0,0,0,0.3155963,3.4537532999993346,b1.?,?
8,3,2,6,2,0,1,0.8047103,8.062700000000405,g3.?,?
8,4,3,6,2,0,1,0.9261698,10.540600000000268,g3.?,?
8,5,2,6,2,0,0,0.7483724,12.092400000000453,g3.\,\
8,6,2,0,0,0,0,0.4052527,16.805900000000292,a1.?,?
8,7,2,1,0,1,0,0.2764084,17.21115270000064,b1*?,?
8,8,2,3,2,0,0,0.7769249999999999,21.08643860000029,d3.?,?
8,9,2,3,2,0,0,0.6386727999999999,25.995600000000195,d3.\,\
8,10,2,6,3,0,1,0.9461832,30.524099999999635,g4.?,?
8,11,3,3,2,1,0,0.6765932,32.09780000000046,d3*?,?
8,12,2,6,2,0,1,0.8057931,37.83680000000004,g3.?,?
8,13,3,5,2,0,1,0.8960667,39.94040000000041,f3.?,?
8,14,2,6,2,0,1,0.7146081999999999,50.82980000000043,g3.\,\
8,15,3,6,2,1,0,0.6136594,52.92020000000048,g3*?,?
8,16,2,6,2,0,1,0.8364572,57.2534999999998,g3./,/
8,17,3,0,0,0,1,0.3135059,58.57539999999972,a1.?,?
8,18,1,5,2,0,1,0.8993712,58.6864000000005,f3.?,?
8,19,3,0,0,1,1,0.4177529,58.88890589999937,a1*/,/
8,20,1,5,3,1,1,1.0583501,62.47029999999995,f4*?,?
8,21,2,2,1,1,1,0.5989077,63.69971910000004,c2*?,?
8,22,2,6,1,0,1,0.5234243000000001,64.97490000000016,g2.?,?
8,23,1,2,2,0,1,0.6248682999999999,64.99872349999987,c3.?,?
8,24,1,4,1,1,0,0.51264,65.92752399999972,e2*?,?
8,25,1,1,1,0,0,0.5409917,68.91920000000027,b2.?,?
8,26,1,1,0,0,1,0.3565083,69.4601917,b1.?,?
8,27,2,1,1,0,0,0.4727556,70.77819999999974,b2.?,?
8,28,2,1,0,0,1,0.3300482999999999,71.25095560000045,b1.?,?
8,29,1,5,2,0,0,0.9174917,71.95480000000043,f3.?,?
8,30,1,5,3,0,1,0.9704917,75.02019999999993,f4.?,?
8,31,5,5,2,0,1,0.8913898,77.15449999999964,f3.?,?
8,32,1,5,3,0,1,1.015456,78.18059999999969,f4./,/
8,33,6,5,3,0,1,0.9518487,81.54430000000048,f4.?,?
8,34,1,5,4,0,1,1.1311156,81.6855000000005,f5.?,?
8,35,1,5,4,1,1,1.1443636,85.44499999999971,f5*=,=
8,36,9,2,1,0,1,0.4808924,89.0692209000008,c2.?,?
8,37,1,5,4,0,1,1.2213475,89.13150000000041,f5./,/
8,38,1,1,2,0,0,0.8440713,93.04669999999987,b3.?,?
9,0,2,5,4,0,1,1.4088964,0.0,f5.?,?
9,1,1,2,3,1,1,1.0563963,0.0271000000002459,c4*?,?
9,2,2,5,4,1,1,1.3076887,3.8757000000005055,f5*\,\
9,3,1,4,2,1,1,0.7637333,4.855432199999996,e3*?,?
9,4,2,4,2,0,1,0.8742183,8.074260200000936,e3.?,?
9,5,1,5,4,0,1,1.2840083,8.409099999999853,f5.?,?
9,6,2,5,4,1,1,1.3249786,11.08390000000054,f5*?,?
9,7,1,4,2,1,1,0.762875,12.729051700000127,e3*?,?
9,8,2,4,2,1,0,0.7434160000000001,15.229453799998735,e3*?,?
9,9,2,4,2,0,0,0.7436167,18.69857499999944,e3.=,=
9,10,2,3,2,0,0,0.7081833,22.358400000000078,d3.?,?
9,11,2,1,0,0,0,0.35135,23.066583300000275,b1.?,?
9,12,2,5,3,0,0,1.075875,25.678499999999985,f4.?,?
9,13,2,2,2,1,0,0.845875,29.02520000000004,c3*?,?
9,14,2,4,2,0,0,0.6565416,33.415083400000185,e3.?,?
9,15,2,5,3,0,0,1.056125,37.86000000000058,f4.?,?
9,16,2,5,4,1,1,1.1002083,41.505699999999706,f5*?,?
9,17,1,4,2,0,0,0.7608917000000001,42.890758300000016,e3.=,=
9,18,1,5,4,0,0,1.3499,50.87650000000031,f5.?,?
9,19,1,5,4,0,1,1.4196084,54.654099999999744,f5./,/
9,20,2,2,3,1,0,0.9788105,57.413800000000265,c4*?,?
9,21,1,5,4,1,1,1.3377519,58.685999999999694,f5*\,\
9,22,2,4,2,0,1,0.6364147,61.83503049999945,e3.?,?
9,23,1,4,2,0,0,0.7776625,65.00990000000002,e3.?,?
9,24,1,1,0,0,1,0.2214333,65.7875624999997,b1.?,?
9,25,2,5,4,0,0,1.272275,73.65310000000045,f5.?,?
9,26,2,2,3,0,0,0.9608333,84.84010000000035,c4.?,?
9,27,2,1,0,1,0,0.2552,85.8009333,b1*?,?
9,28,1,0,2,0,1,0.9112376,89.02869999999984,a3.?,?
9,29,2,4,2,0,1,0.7819313,89.5625,e3.?,?
9,30,1,0,0,0,0,0.2410611,89.93993760000012,a1.?,?
9,31,1,1,0,0,1,0.2830393,90.18099869999968,b1.?,?
9,32,2,3,0,1,1,0.2440643,90.3444313,d1*?,?
9,33,2,3,0,1,1,0.289602,90.5884956,d1*/,/
9,34,1,0,2,0,0,0.8793834,94.4389000000001,a3.?,?
9,35,1,1,0,0,0,0.2441249999999999,95.31828339999991,b1.?,?
9,36,1,1,0,0,1,0.3343083,95.5624084000001,b1./,/
9,37,2,4,2,0,0,0.8074583000000001,97.08840000000056,e3.?,?
9,38,2,1,0,0,1,0.2398583999999999,97.89585830000031,b1.?,?
9,39,1,2,3,0,1,1.0587083,101.15800000000036,c4.?,?
9,40,2,5,3,0,1,1.0443597,102.0578999999998,f4.?,?
9,41,1,3,0,0,1,0.320975,102.2167083000004,d1.?,?
9,42,1,1,0,0,0,0.3296417,102.53768330000004,b1.?,?
10,0,3,3,4,1,1,1.2373819,0.0,d5*?,?
10,1,2,4,2,0,1,0.7113667,1.2791433000002144,e3.?,?
10,2,3,3,4,0,0,1.1834322000000002,4.529599999999846,d5.\,\
10,3,3,3,4,0,0,1.1707644,8.107200000000375,d5.=,=
10,4,3,3,4,0,1,1.1521169999999998,11.519099999999526,d5.=,=
10,5,2,2,3,0,0,1.0361869,12.103499999999258,c4.?,?
10,6,2,1,0,0,1,0.3359642,13.139686900000015,b1.?,?
10,7,3,3,4,0,0,1.1339197,15.439399999999296,d5.=,=
10,8,3,3,3,0,0,1.0436344,20.23869999999988,d4.?,?
10,9,3,3,3,0,0,0.9628565,26.22990000000027,d4.\,\
10,10,3,3,2,1,1,0.9272592,30.23810000000049,d3*?,?
10,11,2,4,1,1,0,0.5925750000000001,42.541883300000336,e2*?,?
10,12,2,1,0,0,1,0.2868584,43.25030829999923,b1.?,?
10,13,3,3,3,0,0,1.0187518,46.6195000000007,d4.?,?
10,14,3,3,3,0,0,0.9753956,50.52479999999923,d4.\,\
10,15,3,3,3,0,0,0.9370036,54.358000000000175,d4.\,\
10,16,3,3,2,0,1,0.9211486,58.39019999999982,d3.?,?
10,17,1,5,3,0,1,0.9815432,59.57339999999931,f4.?,?
10,18,3,3,2,0,1,0.8836035,61.88390000000072,d3.\,\
10,19,1,5,3,0,1,0.9749583,64.27609999999913,f4.=,=
10,20,3,3,2,0,1,0.8700203,65.54320000000007,d3.=,=
10,21,1,5,3,0,0,0.9544916,68.27239999999983,f4.=,=
10,22,1,5,2,0,1,0.926875,71.72470000000067,f3.?,?
10,23,3,3,4,0,0,1.1449065,79.11759999999958,d5.?,?
10,24,3,3,4,1,1,1.154544,91.6203000000005,d5*=,=
10,25,2,16,2,0,0,0.922875,160.7954332999998,q3.?,?
10,26,2,3,0,1,0,0.3292416999999999,161.7183083,d1*?,?
10,27,1,5,3,0,0,1.0260833,166.17649999999958,f4.?,?
10,28,1,5,3,1,1,1.0279584,170.26369999999952,f4*=,=
10,29,4,8,0,0,0,0.2172847,181.75900890000048,i1.?,?
10,30,4,8,0,0,1,0.2146620999999999,181.97629360000064,i1.=,=
10,31,3,6,2,0,1,0.7491652,182.10009999999968,g3.?,?
10,32,4,3,0,0,1,0.1522886,182.1909556999999,d1.?,?
10,33,4,1,0,0,0,0.1349066,182.34324430000012,b1.?,?
10,34,4,1,0,0,1,0.2636403,182.4781509000004,b1./,/
10,35,2,6,2,0,1,0.6566821999999999,183.9475999999995,g3.?,?
10,36,5,3,3,0,1,0.9741236,184.80029999999897,d4.?,?
10,37,1,5,3,0,1,1.0542667,185.97329999999965,f4./,/
10,38,3,10,0,0,1,0.3407335000000001,188.1805000000004,k1.?,?
10,39,2,1,1,0,1,0.5261475,188.36000000000055,b2.?,?
10,40,2,1,0,0,0,0.3338826,188.88614749999945,b1.?,?
10,41,2,3,2,0,1,0.9248544,190.14899999999943,d3.?,?
10,42,3,5,2,0,1,0.8144705999999999,191.53830000000016,f3.?,?
10,43,4,3,2,1,1,0.8499348,192.7006000000001,d3*?,?
10,44,1,8,0,0,0,0.252175,193.9837750000006,i1.?,?
10,45,1,8,0,0,0,0.247475,194.23595000000023,i1.=,=
10,46,1,1,0,0,0,0.1250416,194.48342500000035,b1.?,?
10,47,1,1,0,1,0,0.2487084,194.6084666000006,b1*/,/
10,48,1,11,0,0,0,0.2567083,197.8099000000002,l1.?,?
10,49,1,8,0,0,1,0.2342833,198.06660829999964,i1.?,?
10,50,2,3,1,0,1,0.5310192,198.1270999999997,d2.?,?
10,51,1,3,0,0,1,0.2552917,198.3008915999999,d1.?,?
10,52,1,1,0,0,0,0.3842083,198.55618329999925,b1.?,?
10,53,1,3,0,0,0,0.1298,200.0676000000003,d1.?,?
10,54,1,3,0,0,0,0.14405,200.1973999999991,d1.=,=
10,55,1,3,0,0,0,0.1265,200.3414499999999,d1.=,=
10,56,1,3,0,0,0,0.133325,200.4679500000002,d1.=,=
10,57,1,1,0,0,0,0.1082167,200.60127499999908,b1.?,?
10,58,1,1,0,0,0,0.1753916,200.7094916999995,b1./,/
10,59,1,1,0,0,0,0.2684584,200.88488329999927,b1./,/
10,60,1,3,0,0,0,0.105475,203.4284000000007,d1.?,?
10,61,1,3,0,0,0,0.1393917,203.5338749999992,d1./,/
10,62,1,3,0,0,0,0.1248,203.67326670000148,d1.=,=
10,63,1,3,0,0,0,0.1309083,203.79806669999925,d1.=,=
10,64,1,3,0,0,0,0.1594084,203.92897500000072,d1./,/
10,65,1,1,0,0,0,0.1700583,204.08838340000148,b1.?,?
10,66,1,1,0,0,0,0.32,204.25844169999985,b1./,/
10,67,1,3,0,0,0,0.1042834,206.28089999999972,d1.?,?
10,68,1,3,0,0,0,0.14595,206.38518339999973,d1./,/
10,69,1,3,0,0,0,0.1215,206.53113339999985,d1.\,\
10,70,1,3,0,0,0,0.1269166,206.6526333999991,d1.=,=
10,71,1,3,0,0,0,0.1460499999999999,206.7795499999993,d1./,/
10,72,1,1,0,0,0,0.1539084,206.9256000000005,b1.?,?
10,73,1,1,0,0,0,0.2829916,207.0795084000001,b1./,/
10,74,1,11,0,0,0,0.2386416999999999,209.01529999999912,l1.?,?
10,75,1,8,0,0,0,0.1987333,209.25394170000072,i1.?,?
10,76,1,3,0,0,0,0.138,209.45267500000045,d1.?,?
10,77,1,1,0,0,0,0.136875,209.59067499999944,b1.?,?
10,78,1,1,0,1,0,0.2204667,209.7275499999996,b1*/,/
10,79,1,11,0,0,0,0.2396165999999999,212.17250000000055,l1.?,?
10,80,1,9,0,0,0,0.2131834,212.41211660000045,j1.?,?
10,81,1,3,0,0,0,0.136725,212.6252999999997,d1.?,?
10,82,1,1,0,0,0,0.131625,212.762025,b1.?,?
10,83,1,1,0,0,1,0.2908166,212.89365,b1./,/
10,84,2,3,2,0,1,0.7375622,212.90929999999932,d3.?,?
10,85,3,3,2,0,1,0.7348552,212.98149999999987,d3.?,?
10,86,1,5,2,0,1,0.8390417,215.97400000000016,f3.?,?
10,87,2,3,2,0,1,0.753879,216.14969999999997,d3.=,=
10,88,3,3,2,0,1,0.7426263,216.61189999999988,d3.=,=
